ncbi,id
Ocbimv22013473m,
Ocbimv22013475m,
Ocbimv22013469m,
Ocbimv22013471m,
Ocbimv22013472m,Sugar_(and_other)_transporter|Major_Facilitator_Superfamily
Ocbimv22013474m,
Ocbimv22023597m,
Ocbimv22023596m,
Ocbimv22036881m,
Ocbimv22036880m,
Ocbimv22036884m,
Ocbimv22036640m,
Ocbimv22036639m,
Ocbimv22033708m,
Ocbimv22033706m,
Ocbimv22033709m,
Ocbimv22033619m,
Ocbimv22014499m,
Ocbimv22029190m,
Ocbimv22029193m,
Ocbimv22029187m,
Ocbimv22025004m,PIF1_helicase
Ocbimv22025005m,
Ocbimv22035096m,Putative_peptidoglycan_binding_domain
Ocbimv22005252m,Ligated_ion_channel_L-glutamate-_and_glycine-binding_site|Bacterial_extracellular_solute-binding_proteins_family_3
Ocbimv22005251m,Ligand-gated_ion_channel|Bacterial_extracellular_solute-binding_proteins_family_3
Ocbimv22028667m,
Ocbimv22020802m,
Ocbimv22002707m,
Ocbimv22024256m,
Ocbimv22014489m,
Ocbimv22014488m,
Ocbimv22014491m,
Ocbimv22015182m,
Ocbimv22007661m,
Ocbimv22039938m,
Ocbimv22039937m,
Ocbimv22016749m,
Ocbimv22016750m,
Ocbimv22020343m,
Ocbimv22020344m,
Ocbimv22016229m,
Ocbimv22016230m,
Ocbimv22012903m,
Ocbimv22012905m,
Ocbimv22035002m,
Ocbimv22035003m,
Ocbimv22035001m,
Ocbimv22035000m,
Ocbimv22016487m,
Ocbimv22016486m,
Ocbimv22026659m,
Ocbimv22026660m,
Ocbimv22032052m,
Ocbimv22025689m,
Ocbimv22025690m,
Ocbimv22025691m,
Ocbimv22011571m,
Ocbimv22011572m,
Ocbimv22011568m,
Ocbimv22011569m,
Ocbimv22015423m,PIF1_helicase
Ocbimv22015424m,
Ocbimv22037988m,C8_domain|Trypsin_Inhibitor_like_cysteine_rich_domain
Ocbimv22037982m,
Ocbimv22037979m,
Ocbimv22011494m,
Ocbimv22011492m,
Ocbimv22011491m,
Ocbimv22022557m,short_chain_dehydrogenase
Ocbimv22029117m,
Ocbimv22013099m,
Ocbimv22013102m,
Ocbimv22013094m,
Ocbimv22013101m,
Ocbimv22013092m,
Ocbimv22013097m,
Ocbimv22013093m,
Ocbimv22013095m,
Ocbimv22013098m,
Ocbimv22015697m,
Ocbimv22038483m,
Ocbimv22038484m,
Ocbimv22034911m,
Ocbimv22034164m,PIF1_helicase|
Ocbimv22034163m,
Ocbimv22027423m,
Ocbimv22027424m,
Ocbimv22001965m,
Ocbimv22001962m,
Ocbimv22001966m,
Ocbimv22001963m,
Ocbimv22001964m,
Ocbimv22025555m,
Ocbimv22025556m,PIF1_helicase
Ocbimv22025554m,
Ocbimv22025558m,
Ocbimv22032444m,
Ocbimv22032443m,Scavenger_receptor_cysteine-rich_domain|Scavenger_receptor_cysteine-rich_domain|Scavenger_receptor_cysteine-rich_domain|Scavenger_receptor_cysteine-rich_domain
Ocbimv22032449m,
Ocbimv22032445m,PIF1_helicase
Ocbimv22021050m,
Ocbimv22031971m,
Ocbimv22031972m,
Ocbimv22013065m,PIF1_helicase|PIF1_helicase
Ocbimv22028622m,
Ocbimv22028619m,
Ocbimv22028620m,
Ocbimv22028617m,
Ocbimv22028615m,
Ocbimv22028612m,
Ocbimv22028621m,
Ocbimv22028618m,
Ocbimv22039339m,
Ocbimv22002931m,
Ocbimv22002932m,
Ocbimv22002929m,
Ocbimv22005322m,
Ocbimv22005317m,
Ocbimv22005324m,
Ocbimv22005318m,
Ocbimv22005319m,
Ocbimv22005326m,
Ocbimv22004469m,
Ocbimv22001170m,Zinc_finger_C2H2_type|||||
Ocbimv22025303m,
Ocbimv22017827m,
Ocbimv22017826m,
Ocbimv22017830m,
Ocbimv22032937m,
Ocbimv22032935m,
Ocbimv22024771m,
Ocbimv22024770m,
Ocbimv22024766m,PIF1_helicase
Ocbimv22029513m,Transposase
Ocbimv22029504m,
Ocbimv22029519m,PIF1_helicase
Ocbimv22029521m,
Ocbimv22029511m,
Ocbimv22029505m,
Ocbimv22029502m,
Ocbimv22029506m,
Ocbimv22023186m,
Ocbimv22023183m,
Ocbimv22023192m,
Ocbimv22023185m,
Ocbimv22023181m,
Ocbimv22023191m,
Ocbimv22023193m,Laminin_G_domain
Ocbimv22023179m,
Ocbimv22023202m,
Ocbimv22023182m,
Ocbimv22023198m,PIF1_helicase
Ocbimv22023194m,
Ocbimv22023178m,
Ocbimv22023203m,
Ocbimv22023204m,
Ocbimv22024528m,
Ocbimv22015412m,
Ocbimv22015410m,
Ocbimv22002917m,
Ocbimv22024126m,
Ocbimv22016445m,
Ocbimv22034933m,
Ocbimv22034932m,
Ocbimv22034934m,
Ocbimv22034936m,
Ocbimv22034941m,PIF1_helicase
Ocbimv22034931m,
Ocbimv22034940m,
Ocbimv22034930m,
Ocbimv22038933m,
Ocbimv22019415m,
Ocbimv22026658m,
Ocbimv22006545m,
Ocbimv22006549m,
Ocbimv22006546m,
Ocbimv22011102m,
Ocbimv22011103m,
Ocbimv22011104m,
Ocbimv22011105m,
Ocbimv22008828m,
Ocbimv22008825m,
Ocbimv22008827m,
Ocbimv22008826m,
Ocbimv22006948m,Receptor_family_ligand_binding_region|7_transmembrane_sweet-taste_receptor_of_3_GCPR
Ocbimv22018935m,
Ocbimv22021614m,
Ocbimv22021615m,
Ocbimv22021616m,
Ocbimv22033997m,
Ocbimv22021572m,
Ocbimv22001516m,
Ocbimv22023715m,
Ocbimv22031480m,
Ocbimv22004347m,
Ocbimv22027627m,
Ocbimv22031660m,DNA-binding_nuclear_phosphoprotein_p8
Ocbimv22037178m,Fibronectin_type_III_domain
Ocbimv22037177m,
Ocbimv22025182m,
Ocbimv22025183m,
Ocbimv22025180m,
Ocbimv22025181m,
Ocbimv22025179m,
Ocbimv22025178m,
Ocbimv22000655m,
Ocbimv22013714m,
Ocbimv22024719m,
Ocbimv22024725m,
Ocbimv22024728m,
Ocbimv22024722m,F-box_domain
Ocbimv22024720m,
Ocbimv22024712m,
Ocbimv22024726m,
Ocbimv22024721m,
Ocbimv22024717m,
Ocbimv22024714m,
Ocbimv22024727m,
Ocbimv22024713m,
Ocbimv22024715m,
Ocbimv22024723m,
Ocbimv22005498m,
Ocbimv22005497m,
Ocbimv22010046m,
Ocbimv22010048m,
Ocbimv22015191m,
Ocbimv22015186m,
Ocbimv22015187m,Zinc_finger_C2H2_type|
Ocbimv22030588m,
Ocbimv22030586m,
Ocbimv22030587m,
Ocbimv22035241m,PIF1_helicase
Ocbimv22035242m,Trypsin|Domain_of_unknown_function_(DUF1986)
Ocbimv22035244m,MAM_domain
Ocbimv22038529m,Zinc_finger_C2H2_type|||
Ocbimv22023091m,PIF1_helicase
Ocbimv22002260m,
Ocbimv22002259m,
Ocbimv22002261m,
Ocbimv22027224m,
Ocbimv22027223m,
Ocbimv22001515m,
Ocbimv22031328m,
Ocbimv22031323m,
Ocbimv22031321m,
Ocbimv22031322m,
Ocbimv22031327m,
Ocbimv22003882m,
Ocbimv22003880m,
Ocbimv22003883m,
Ocbimv22003884m,
Ocbimv22003881m,Major_Facilitator_Superfamily|Sugar_(and_other)_transporter
Ocbimv22004701m,
Ocbimv22004689m,
Ocbimv22004684m,
Ocbimv22025104m,
Ocbimv22025103m,
Ocbimv22025508m,
Ocbimv22025509m,
Ocbimv22025507m,PIF1_helicase
Ocbimv22018185m,
Ocbimv22024048m,Dynein_heavy_chain
Ocbimv22024046m,
Ocbimv22026244m,
Ocbimv22026243m,
Ocbimv22014875m,PIF1_helicase
Ocbimv22014881m,Inosine-uridine_preferring_nucleoside_hydrolase
Ocbimv22014874m,
Ocbimv22019500m,
Ocbimv22019504m,
Ocbimv22019505m,Cyclin_N-terminal_domain
Ocbimv22019501m,
Ocbimv22019502m,LICD_Protein_Family
Ocbimv22013180m,Ankyrin_repeat||||Ankyrin_repeat
Ocbimv22013179m,Ankyrin_repeat||
Ocbimv22039629m,
Ocbimv22039631m,
Ocbimv22039616m,
Ocbimv22039617m,
Ocbimv22039618m,
Ocbimv22039622m,
Ocbimv22039636m,
Ocbimv22039632m,
Ocbimv22039623m,
Ocbimv22039641m,
Ocbimv22039627m,
Ocbimv22039615m,
Ocbimv22039620m,Ras_family
Ocbimv22039624m,
Ocbimv22039621m,
Ocbimv22039633m,
Ocbimv22001836m,
Ocbimv22001837m,
Ocbimv22009010m,
Ocbimv22017714m,
Ocbimv22017717m,
Ocbimv22017716m,
Ocbimv22017715m,
Ocbimv22032863m,
Ocbimv22032864m,
Ocbimv22032865m,
Ocbimv22035592m,
Ocbimv22007455m,
Ocbimv22007459m,
Ocbimv22007458m,
Ocbimv22007456m,
Ocbimv22007454m,
Ocbimv22000142m,
Ocbimv22032075m,Activin_types_I_and_II_receptor_domain
Ocbimv22032076m,
Ocbimv22008721m,
Ocbimv22008718m,
Ocbimv22008717m,
Ocbimv22008719m,
Ocbimv22008720m,
Ocbimv22035620m,
Ocbimv22035618m,Ankyrin_repeat||||Ankyrin_repeat
Ocbimv22000430m,
Ocbimv22000435m,
Ocbimv22000433m,
Ocbimv22000432m,
Ocbimv22000436m,
Ocbimv22000434m,
Ocbimv22015701m,
Ocbimv22002109m,
Ocbimv22029452m,
Ocbimv22029453m,
Ocbimv22010739m,
Ocbimv22010584m,
Ocbimv22036025m,
Ocbimv22036026m,
Ocbimv22036024m,
Ocbimv22010118m,Zinc_finger_C2H2_type
Ocbimv22021371m,Zinc_finger_C2H2_type
Ocbimv22022260m,
Ocbimv22022253m,
Ocbimv22022254m,
Ocbimv22022257m,
Ocbimv22022258m,
Ocbimv22022259m,
Ocbimv22022256m,
Ocbimv22022255m,
Ocbimv22035873m,
Ocbimv22035877m,hAT_family_dimerisation_domain
Ocbimv22035878m,
Ocbimv22035874m,
Ocbimv22035876m,
Ocbimv22035875m,
Ocbimv22035872m,
Ocbimv22030436m,
Ocbimv22030437m,
Ocbimv22029570m,
Ocbimv22029571m,
Ocbimv22029573m,
Ocbimv22029581m,
Ocbimv22029572m,
Ocbimv22032529m,Zinc_finger_C2H2_type|||
Ocbimv22015390m,Carboxylesterase
Ocbimv22023291m,Universal_stress_protein_family
Ocbimv22011282m,
Ocbimv22032552m,
Ocbimv22007520m,
Ocbimv22009917m,
Ocbimv22025069m,Zinc_finger_C2H2_type|||||
Ocbimv22000924m,
Ocbimv22000926m,
Ocbimv22000925m,PIF1_helicase|PIF1_helicase
Ocbimv22022482m,PIF1_helicase|PIF1_helicase
Ocbimv22022481m,
Ocbimv22022480m,
Ocbimv22022483m,
Ocbimv22023073m,
Ocbimv22023074m,
Ocbimv22025559m,
Ocbimv22016412m,
Ocbimv22016410m,Calcium-binding_EGF_domain||EGF-like_domain|Calcium-binding_EGF_domain
Ocbimv22029793m,
Ocbimv22004729m,
Ocbimv22021382m,Zinc_finger_C2H2_type||||
Ocbimv22026998m,
Ocbimv22026996m,
Ocbimv22011670m,
Ocbimv22011671m,
Ocbimv22011679m,
Ocbimv22014219m,
Ocbimv22014220m,
Ocbimv22014222m,
Ocbimv22037351m,
Ocbimv22023324m,Zinc_finger_C2H2_type||
Ocbimv22015179m,
Ocbimv22030093m,Immunoglobulin_I-set_domain||Immunoglobulin_domain
Ocbimv22013972m,
Ocbimv22013977m,
Ocbimv22013976m,
Ocbimv22013973m,
Ocbimv22013975m,
Ocbimv22013974m,
Ocbimv22003214m,
Ocbimv22012612m,
Ocbimv22012617m,
Ocbimv22012629m,
Ocbimv22012633m,Immunoglobulin_I-set_domain|Immunoglobulin_V-set_domain||Immunoglobulin_domain||||Immunoglobulin_I-set_domain||Immunoglobulin_V-set_domain|Immunoglobulin_domain
Ocbimv22012631m,
Ocbimv22012615m,
Ocbimv22012622m,
Ocbimv22012625m,
Ocbimv22012619m,
Ocbimv22012616m,
Ocbimv22012630m,
Ocbimv22012621m,
Ocbimv22012626m,
Ocbimv22012606m,
Ocbimv22012623m,
Ocbimv22012613m,
Ocbimv22012635m,
Ocbimv22012614m,Arrestin_(or_S-antigen)_C-terminal_domain
Ocbimv22024099m,
Ocbimv22024080m,
Ocbimv22024093m,
Ocbimv22024078m,
Ocbimv22024103m,
Ocbimv22024081m,
Ocbimv22024102m,
Ocbimv22024100m,
Ocbimv22024097m,
Ocbimv22024088m,
Ocbimv22024101m,
Ocbimv22021987m,
Ocbimv22021975m,
Ocbimv22021974m,
Ocbimv22021986m,
Ocbimv22025673m,
Ocbimv22025674m,
Ocbimv22012378m,Zinc_finger_C2H2_type|||
Ocbimv22028121m,Zinc_finger_C2H2_type
Ocbimv22003317m,
Ocbimv22011119m,
Ocbimv22024492m,
Ocbimv22018718m,
Ocbimv22018715m,
Ocbimv22018721m,
Ocbimv22018719m,
Ocbimv22026588m,
Ocbimv22035636m,
Ocbimv22035638m,
Ocbimv22035626m,PT_repeat
Ocbimv22035637m,
Ocbimv22035632m,PIF1_helicase|PIF1_helicase
Ocbimv22017039m,
Ocbimv22038018m,
Ocbimv22038015m,
Ocbimv22038021m,
Ocbimv22038016m,
Ocbimv22037994m,
Ocbimv22038013m,
Ocbimv22038007m,
Ocbimv22038020m,
Ocbimv22038002m,
Ocbimv22037995m,
Ocbimv22034466m,
Ocbimv22034462m,Phorbol_esters/diacylglycerol_binding_domain_(C1_domain)
Ocbimv22034468m,
Ocbimv22034465m,
Ocbimv22034467m,
Ocbimv22034464m,
Ocbimv22029592m,
Ocbimv22029586m,
Ocbimv22029594m,
Ocbimv22029595m,
Ocbimv22029584m,
Ocbimv22029589m,
Ocbimv22029596m,
Ocbimv22029590m,PIF1_helicase|PIF1_helicase
Ocbimv22029591m,
Ocbimv22029587m,PIF1_helicase
Ocbimv22002679m,
Ocbimv22037805m,
Ocbimv22027288m,Ribosomal_protein_L13
Ocbimv22027286m,
Ocbimv22027287m,
Ocbimv22006453m,
Ocbimv22028737m,
Ocbimv22028738m,
Ocbimv22028739m,Laminin_G_domain|Laminin_G_domain
Ocbimv22028736m,
Ocbimv22035473m,
Ocbimv22035474m,
Ocbimv22035471m,
Ocbimv22035469m,PIF1_helicase
Ocbimv22029151m,
Ocbimv22013133m,short_chain_dehydrogenase|KR_domain
Ocbimv22013127m,
Ocbimv22013128m,
Ocbimv22013141m,
Ocbimv22013136m,
Ocbimv22013140m,7_transmembrane_receptor_(rhodopsin_family)
Ocbimv22013129m,
Ocbimv22013139m,
Ocbimv22013137m,
Ocbimv22013134m,
Ocbimv22013138m,
Ocbimv22013125m,
Ocbimv22032087m,
Ocbimv22018851m,
Ocbimv22018850m,Kinesin_motor_domain
Ocbimv22004483m,Thrombospondin_type_1_domain|Thrombospondin_type_1_domain|Trypsin_Inhibitor_like_cysteine_rich_domain
Ocbimv22004485m,
Ocbimv22018165m,
Ocbimv22036609m,Type_III_restriction_enzyme_res_subunit|DEAD/DEAH_box_helicase
Ocbimv22002999m,
Ocbimv22016059m,
Ocbimv22016065m,
Ocbimv22016060m,
Ocbimv22016062m,
Ocbimv22016064m,
Ocbimv22016061m,
Ocbimv22004138m,
Ocbimv22004139m,
Ocbimv22025655m,
Ocbimv22025656m,
Ocbimv22025652m,
Ocbimv22032980m,Chitin_binding_Peritrophin-A_domain
Ocbimv22032981m,Protein_of_unknown_function_(DUF2763)
Ocbimv22015379m,
Ocbimv22007470m,
Ocbimv22013443m,Zinc_finger_C2H2_type||
Ocbimv22013444m,
Ocbimv22018926m,Alpha-2-macroglobulin_family
Ocbimv22018930m,
Ocbimv22018933m,MBOAT_family
Ocbimv22018928m,Aminotransferase_class_I_and_II
Ocbimv22018934m,
Ocbimv22038262m,
Ocbimv22035934m,
Ocbimv22016044m,
Ocbimv22016037m,
Ocbimv22016041m,
Ocbimv22016035m,
Ocbimv22016039m,
Ocbimv22016034m,
Ocbimv22016043m,Ribosomal_protein_L10
Ocbimv22016033m,
Ocbimv22016040m,
Ocbimv22021904m,
Ocbimv22001680m,
Ocbimv22001676m,
Ocbimv22001673m,
Ocbimv22001679m,
Ocbimv22001678m,
Ocbimv22001675m,
Ocbimv22001674m,Choline/Carnitine_o-acyltransferase
Ocbimv22001677m,
Ocbimv22034599m,Receptor_family_ligand_binding_region
Ocbimv22034598m,Mpp10_protein
Ocbimv22012923m,Cytochrome_P450
Ocbimv22036522m,
Ocbimv22036511m,Hormone_receptor_domain|Latrophilin/CL-1-like_GPS_domain|7_transmembrane_receptor_(Secretin_family)
Ocbimv22036508m,PIF1_helicase
Ocbimv22036516m,Zinc_finger_C2H2_type|
Ocbimv22012724m,
Ocbimv22008939m,
Ocbimv22036063m,
Ocbimv22036085m,
Ocbimv22036084m,
Ocbimv22036064m,
Ocbimv22036066m,PIF1_helicase|PIF1_helicase
Ocbimv22036065m,
Ocbimv22036095m,
Ocbimv22036062m,
Ocbimv22036097m,
Ocbimv22036088m,
Ocbimv22036072m,
Ocbimv22036074m,
Ocbimv22036079m,
Ocbimv22036091m,
Ocbimv22036090m,
Ocbimv22036060m,
Ocbimv22036087m,
Ocbimv22036075m,
Ocbimv22036089m,
Ocbimv22036070m,
Ocbimv22036093m,
Ocbimv22036061m,PIF1_helicase
Ocbimv22036059m,
Ocbimv22036096m,
Ocbimv22028368m,
Ocbimv22028348m,
Ocbimv22028357m,
Ocbimv22028367m,
Ocbimv22028347m,
Ocbimv22028359m,
Ocbimv22028362m,Leucine_Rich_Repeat|
Ocbimv22028340m,
Ocbimv22028366m,
Ocbimv22028350m,
Ocbimv22028360m,
Ocbimv22013643m,
Ocbimv22011566m,
Ocbimv22012001m,CENP-B_N-terminal_DNA-binding_domain
Ocbimv22012002m,Annexin
Ocbimv22001478m,
Ocbimv22026722m,
Ocbimv22026721m,
Ocbimv22026720m,
Ocbimv22035011m,
Ocbimv22016880m,
Ocbimv22016883m,
Ocbimv22000961m,
Ocbimv22005350m,
Ocbimv22022559m,
Ocbimv22030768m,
Ocbimv22030765m,
Ocbimv22030772m,
Ocbimv22030763m,
Ocbimv22030771m,
Ocbimv22001685m,
Ocbimv22001686m,Fasciclin_domain
Ocbimv22001688m,
Ocbimv22016302m,BAR_domain|Variant_SH3_domain|SH3_domain|
Ocbimv22022598m,
Ocbimv22033622m,Alg9-like_mannosyltransferase_family
Ocbimv22016870m,
Ocbimv22016636m,Zinc_finger_C2H2_type|
Ocbimv22021946m,
Ocbimv22021945m,
Ocbimv22027725m,
Ocbimv22029973m,
Ocbimv22029971m,
Ocbimv22029656m,
Ocbimv22029658m,
Ocbimv22029659m,
Ocbimv22029653m,
Ocbimv22032406m,Serpentine_type_7TM_GPCR_chemoreceptor_Srsx|7_transmembrane_receptor_(rhodopsin_family)
Ocbimv22032409m,Chitin_binding_Peritrophin-A_domain
Ocbimv22032403m,
Ocbimv22015773m,
Ocbimv22002335m,
Ocbimv22016406m,
Ocbimv22016405m,
Ocbimv22034646m,
Ocbimv22034648m,PIF1_helicase|PIF1_helicase
Ocbimv22034645m,
Ocbimv22034647m,
Ocbimv22008730m,
Ocbimv22008725m,
Ocbimv22008743m,
Ocbimv22008741m,
Ocbimv22008729m,
Ocbimv22008726m,
Ocbimv22008742m,
Ocbimv22008731m,
Ocbimv22008728m,
Ocbimv22016640m,
Ocbimv22016637m,
Ocbimv22016639m,
Ocbimv22016641m,
Ocbimv22013883m,DAN_domain|Cystine-knot_domain
Ocbimv22013885m,
Ocbimv22013884m,
Ocbimv22013877m,
Ocbimv22001891m,
Ocbimv22001892m,
Ocbimv22001894m,
Ocbimv22001893m,
Ocbimv22001895m,
Ocbimv22007981m,
Ocbimv22025191m,SAP_domain
Ocbimv22025201m,
Ocbimv22025197m,
Ocbimv22025202m,
Ocbimv22025206m,Cobalamin_adenosyltransferase
Ocbimv22025198m,
Ocbimv22025204m,
Ocbimv22025192m,
Ocbimv22022571m,Zinc_knuckle
Ocbimv22022570m,
Ocbimv22034968m,
Ocbimv22004627m,
Ocbimv22004629m,
Ocbimv22032896m,
Ocbimv22032895m,
Ocbimv22000294m,Zinc_finger_C2H2_type
Ocbimv22000295m,
Ocbimv22000301m,Doublecortin
Ocbimv22000293m,
Ocbimv22032577m,
Ocbimv22032576m,Translocon-associated_protein_(TRAP)_alpha_subunit
Ocbimv22011543m,
Ocbimv22011538m,
Ocbimv22011540m,
Ocbimv22011539m,
Ocbimv22018038m,
Ocbimv22018039m,
Ocbimv22017909m,
Ocbimv22036839m,
Ocbimv22036836m,
Ocbimv22036837m,
Ocbimv22004887m,PIF1_helicase
Ocbimv22004663m,THAP_domain
Ocbimv22004669m,
Ocbimv22004668m,
Ocbimv22035034m,
Ocbimv22022225m,
Ocbimv22022226m,
Ocbimv22026434m,Zinc_finger_C2H2_type
Ocbimv22006655m,
Ocbimv22006656m,
Ocbimv22019515m,von_Willebrand_factor_type_C_domain|Pacifastin_inhibitor_(LCMII)
Ocbimv22007517m,
Ocbimv22007518m,
Ocbimv22014010m,
Ocbimv22014011m,
Ocbimv22014014m,
Ocbimv22008285m,Cation-independent_mannose-6-phosphate_receptor_repeat|Cation-independent_mannose-6-phosphate_receptor_repeat|Cation-independent_mannose-6-phosphate_receptor_repeat||Cation-independent_mannose-6-phosphate_receptor_repeat|Cation-independent_mannose-6-phosphat
Ocbimv22008287m,
Ocbimv22008290m,Prolyl_4-Hydroxylase_alpha-subunit_N-terminal_region
Ocbimv22008292m,
Ocbimv22008291m,
Ocbimv22008288m,ML_domain
Ocbimv22008286m,Cation-independent_mannose-6-phosphate_receptor_repeat|Cation-independent_mannose-6-phosphate_receptor_repeat|Cation-independent_mannose-6-phosphate_receptor_repeat|Cation-independent_mannose-6-phosphate_receptor_repeat
Ocbimv22021543m,Receptor_family_ligand_binding_region
Ocbimv22028782m,PIF1_helicase
Ocbimv22028786m,
Ocbimv22021901m,
Ocbimv22015955m,Zinc_finger_C2H2_type||
Ocbimv22032665m,Ankyrin_repeat||Ankyrin_repeat|
Ocbimv22011884m,
Ocbimv22011886m,
Ocbimv22011885m,
Ocbimv22011889m,
Ocbimv22011185m,
Ocbimv22011182m,
Ocbimv22028982m,
Ocbimv22028980m,PIF1_helicase
Ocbimv22028985m,
Ocbimv22015770m,
Ocbimv22015769m,
Ocbimv22033624m,
Ocbimv22039495m,
Ocbimv22039494m,
Ocbimv22039492m,
Ocbimv22001490m,
Ocbimv22004468m,
Ocbimv22001669m,
Ocbimv22037643m,
Ocbimv22005266m,
Ocbimv22003851m,
Ocbimv22003850m,Ion_channel
Ocbimv22003852m,
Ocbimv22003849m,
Ocbimv22003847m,
Ocbimv22023816m,
Ocbimv22017763m,Zinc_knuckle
Ocbimv22002665m,
Ocbimv22024343m,
Ocbimv22024366m,
Ocbimv22024349m,
Ocbimv22024365m,KN_motif
Ocbimv22024368m,
Ocbimv22024340m,
Ocbimv22024373m,
Ocbimv22024361m,
Ocbimv22024372m,
Ocbimv22024348m,Xylose_isomerase-like_TIM_barrel
Ocbimv22024364m,
Ocbimv22024362m,
Ocbimv22024342m,
Ocbimv22024369m,
Ocbimv22024363m,
Ocbimv22024358m,
Ocbimv22024345m,
Ocbimv22024370m,
Ocbimv22024375m,
Ocbimv22000376m,Immunoglobulin_I-set_domain
Ocbimv22000382m,
Ocbimv22000379m,
Ocbimv22000380m,
Ocbimv22000373m,
Ocbimv22000365m,
Ocbimv22000384m,
Ocbimv22000385m,
Ocbimv22000377m,
Ocbimv22000381m,
Ocbimv22002364m,
Ocbimv22002367m,
Ocbimv22002366m,
Ocbimv22026029m,
Ocbimv22035234m,
Ocbimv22035235m,
Ocbimv22013400m,Zinc_finger_C2H2_type
Ocbimv22013401m,
Ocbimv22013398m,Zinc_finger_C2H2_type||
Ocbimv22020799m,
Ocbimv22011699m,
Ocbimv22017765m,
Ocbimv22013159m,
Ocbimv22034413m,
Ocbimv22034412m,
Ocbimv22024179m,Zinc_finger_C2H2_type|||||
Ocbimv22024178m,Zinc_finger_C2H2_type|||||
Ocbimv22026514m,
Ocbimv22026517m,Sushi_domain_(SCR_repeat)
Ocbimv22026516m,
Ocbimv22026515m,
Ocbimv22002461m,
Ocbimv22002462m,
Ocbimv22027770m,
Ocbimv22027772m,PDZ_domain_(Also_known_as_DHR_or_GLGF)
Ocbimv22001352m,DDE_superfamily_endonuclease
Ocbimv22001348m,PIF1_helicase
Ocbimv22001353m,
Ocbimv22001356m,
Ocbimv22001349m,
Ocbimv22008959m,
Ocbimv22008961m,Centromere_protein_B_dimerisation_domain
Ocbimv22008957m,
Ocbimv22008960m,
Ocbimv22008958m,
Ocbimv22008962m,
Ocbimv22025127m,
Ocbimv22026486m,
Ocbimv22026488m,
Ocbimv22026478m,
Ocbimv22026487m,Zinc_knuckle
Ocbimv22026484m,
Ocbimv22026482m,
Ocbimv22026481m,
Ocbimv22026485m,
Ocbimv22037348m,
Ocbimv22037345m,
Ocbimv22037349m,
Ocbimv22037346m,
Ocbimv22037347m,
Ocbimv22018263m,
Ocbimv22027453m,
Ocbimv22027452m,
Ocbimv22027454m,
Ocbimv22027451m,
Ocbimv22008479m,
Ocbimv22009706m,Zinc_finger_C2H2_type|||
Ocbimv22036832m,
Ocbimv22013117m,
Ocbimv22012979m,
Ocbimv22014004m,
Ocbimv22014008m,
Ocbimv22014000m,
Ocbimv22014009m,
Ocbimv22014007m,
Ocbimv22014001m,
Ocbimv22013998m,C2_domain
Ocbimv22014006m,
Ocbimv22014002m,
Ocbimv22013999m,
Ocbimv22017459m,
Ocbimv22017461m,
Ocbimv22017465m,
Ocbimv22017463m,
Ocbimv22017460m,
Ocbimv22004442m,
Ocbimv22030285m,
Ocbimv22030288m,
Ocbimv22015272m,
Ocbimv22006951m,
Ocbimv22006952m,
Ocbimv22006949m,
Ocbimv22006950m,
Ocbimv22011067m,Zinc_finger_C2H2_type||
Ocbimv22029420m,Thioredoxin
Ocbimv22029421m,
Ocbimv22005042m,
Ocbimv22005041m,
Ocbimv22005043m,
Ocbimv22004709m,
Ocbimv22004707m,
Ocbimv22004711m,
Ocbimv22004713m,
Ocbimv22004715m,
Ocbimv22004718m,
Ocbimv22004712m,
Ocbimv22001299m,
Ocbimv22001300m,
Ocbimv22037767m,
Ocbimv22037768m,
Ocbimv22027560m,
Ocbimv22027562m,
Ocbimv22027561m,
Ocbimv22004984m,
Ocbimv22004983m,
Ocbimv22021697m,
Ocbimv22021700m,
Ocbimv22029888m,
Ocbimv22036672m,
Ocbimv22036365m,
Ocbimv22011548m,Microsomal_signal_peptidase_12_kDa_subunit_(SPC12)
Ocbimv22011549m,ADP-ribosylation_factor_family
Ocbimv22003990m,
Ocbimv22003989m,
Ocbimv22023521m,Zinc_finger_C2H2_type||||
Ocbimv22027371m,
Ocbimv22027372m,Chitin_binding_Peritrophin-A_domain
Ocbimv22027373m,
Ocbimv22027369m,FLYWCH_zinc_finger_domain
Ocbimv22004427m,
Ocbimv22004424m,
Ocbimv22004419m,
Ocbimv22004408m,
Ocbimv22002296m,Zinc_finger_C2H2_type|||
Ocbimv22012938m,
Ocbimv22028463m,
Ocbimv22028464m,
Ocbimv22028465m,
Ocbimv22028466m,
Ocbimv22028468m,
Ocbimv22009685m,
Ocbimv22009683m,XRN_5'-3'_exonuclease_N-terminus
Ocbimv22009686m,
Ocbimv22032158m,
Ocbimv22037449m,
Ocbimv22037451m,
Ocbimv22037453m,
Ocbimv22024315m,
Ocbimv22024316m,
Ocbimv22035424m,
Ocbimv22032273m,
Ocbimv22033189m,
Ocbimv22009068m,
Ocbimv22028491m,
Ocbimv22036827m,Regulator_of_G_protein_signaling_domain
Ocbimv22036826m,
Ocbimv22037065m,
Ocbimv22037066m,PIF1_helicase
Ocbimv22037060m,Death_domain
Ocbimv22037064m,
Ocbimv22024708m,
Ocbimv22009117m,Ankyrin_repeat||
Ocbimv22034141m,
Ocbimv22019875m,
Ocbimv22022756m,
